Tweet Id,Tweet text,Company,timestamp,,,Text Blob,,Vader,,,,Clips pattern,,,
1068675990371520000,checkout our review of dell's precision t workstation! it features a single socket with intel's new xeonw...,intel,01-12-2018 01:19,30-11-2018 20:19,01-12-2018 06:49,0.032467532,0.334415584,0,1,0,0,0.032467532,0.334415584,,
1068677612535340000,back to the most powerful workstation in the world is it the dell precision t workstation tower? you decide...,intel,01-12-2018 01:26,30-11-2018 20:26,01-12-2018 06:56,0.266666667,0.5,0,0.846,0.154,0.4754,0.266666667,0.5,,
1068692250534790000,rt : to no surprise intel's discrete gpu efforts will support linux gaming,intel,01-12-2018 02:24,30-11-2018 21:24,01-12-2018 07:54,0,0,0.138,0.562,0.3,0.3818,0,0,,
1068694910805650000,rt : microsoft surface pro tablet intel core i-u ram gb gb grigio + cover tastiera nera [layout italia] ...,intel,01-12-2018 02:34,30-11-2018 21:34,01-12-2018 08:04,0,0,0,1,0,0,0,0,,
1068696885467190000,rt : american tech giant intel files new patent for energy-efficient bitcoinmining - $btc btc bitc...,intel,01-12-2018 02:42,30-11-2018 21:42,01-12-2018 08:12,0.045454545,0.484848485,0,1,0,0,0.045454545,0.484848485,,
1068697034318850000,rt : today is redfriday! remembereveryonedeployed today and everyday! they do difficult jobs and miss us at home! thank...,intel,01-12-2018 02:43,30-11-2018 21:43,01-12-2018 08:13,-0.4375,0.8,0.237,0.763,0,-0.6093,-0.4375,0.8,,
1068697142993210000,rt : intel is hooking it up with a gaming rig and is giving away $ in credit! rt this for a chance to win as part...,intel,01-12-2018 02:43,30-11-2018 21:43,01-12-2018 08:13,0.8,0.4,0.049,0.588,0.363,0.8622,0.8,0.4,,
1068697812261640000,no fluff just the basics muchmind edition pro monitoring events/selected news measured daily: people's...,intel,01-12-2018 02:46,30-11-2018 21:46,01-12-2018 08:16,0.025,0.15,0.145,0.855,0,-0.296,0.025,0.15,,
1068698084962630000,rt : thank you military intel mps ice borderpatrol oathkeepers vets you're sacrifices are appreciated HEAVY BLACK HEARTREGIONAL INDICATOR SYMBOL LETTER UREGIONAL INDICATOR SYMBOL LETTER S htt...,intel,01-12-2018 02:47,30-11-2018 21:47,01-12-2018 08:17,-0.066666667,0.283333333,0,0.799,0.201,0.7003,-0.066666667,0.283333333,,
1068698213983510000,rt : thank you military intel mps ice borderpatrol oathkeepers vets you're sacrifices are appreciated HEAVY BLACK HEARTREGIONAL INDICATOR SYMBOL LETTER UREGIONAL INDICATOR SYMBOL LETTER S htt...,intel,01-12-2018 02:48,30-11-2018 21:48,01-12-2018 08:18,-0.066666667,0.283333333,0,0.799,0.201,0.7003,-0.066666667,0.283333333,,
1068698654075040000,rt : thank you military intel mps ice borderpatrol oathkeepers vets you're sacrifices are appreciated HEAVY BLACK HEARTREGIONAL INDICATOR SYMBOL LETTER UREGIONAL INDICATOR SYMBOL LETTER S htt...,intel,01-12-2018 02:49,30-11-2018 21:49,01-12-2018 08:19,-0.066666667,0.283333333,0,0.799,0.201,0.7003,-0.066666667,0.283333333,,
1068698937375230000,rt : thank you military intel mps ice borderpatrol oathkeepers vets you're sacrifices are appreciated HEAVY BLACK HEARTREGIONAL INDICATOR SYMBOL LETTER UREGIONAL INDICATOR SYMBOL LETTER S htt...,intel,01-12-2018 02:50,30-11-2018 21:50,01-12-2018 08:20,-0.066666667,0.283333333,0,0.799,0.201,0.7003,-0.066666667,0.283333333,,
1068700081979900000,rt : thank you military intel mps ice borderpatrol oathkeepers vets you're sacrifices are appreciated HEAVY BLACK HEARTREGIONAL INDICATOR SYMBOL LETTER UREGIONAL INDICATOR SYMBOL LETTER S htt...,intel,01-12-2018 02:55,30-11-2018 21:55,01-12-2018 08:25,-0.066666667,0.283333333,0,0.799,0.201,0.7003,-0.066666667,0.283333333,,
1068704307183150000,what's your take on intel's ambient world? intel ambientworld,intel,01-12-2018 03:12,30-11-2018 22:12,01-12-2018 08:42,0,0,0,1,0,0,0,0,,
1068705564849560000,muchmind: world's largest database for empirically measured state of mind people's concerns [desires aversions...,intel,01-12-2018 03:17,30-11-2018 22:17,01-12-2018 08:47,0.1,0.1,0,1,0,0,0.1,0.1,,
1068707513221050000,intel exec discloses discrete gpu details and strategy gaming graphics,intel,01-12-2018 03:25,30-11-2018 22:25,01-12-2018 08:55,0,0,0,1,0,0,0,0,,
1068710062007320000,mark december twitch twitchtv streamer twitchprime twitchstreamer kpop koreangirl leagueoflegends pubg...,intel,01-12-2018 03:35,30-11-2018 22:35,01-12-2018 09:05,0,0,0,1,0,0,0,0,,
1068722536228180000,rt : thank you military intel mps ice borderpatrol oathkeepers vets you're sacrifices are appreciated HEAVY BLACK HEARTREGIONAL INDICATOR SYMBOL LETTER UREGIONAL INDICATOR SYMBOL LETTER S htt...,intel,01-12-2018 04:24,30-11-2018 23:24,01-12-2018 09:54,-0.066666667,0.283333333,0,0.799,0.201,0.7003,-0.066666667,0.283333333,,
1068723577317400000,live stream right now fortnite fortnitebr cod blackout battleroyale twitch...,intel,01-12-2018 04:28,30-11-2018 23:28,01-12-2018 09:58,0.211038961,0.517857143,0,1,0,0,0.211038961,0.517857143,,
1068725916816290000,big things coming soon intel,intel,01-12-2018 04:38,30-11-2018 23:38,01-12-2018 10:08,0,0.1,0,1,0,0,0,0.1,,
1068734216744000000,intel gains patent for energy-efficient bitcoin mining design there seems to be a good chance they will succeed i...,intel,01-12-2018 05:11,01-12-2018 00:11,01-12-2018 10:41,0.7,0.6,0,0.571,0.429,0.8591,0.7,0.6,,
1068736590166450000,rt : giveaway day with asus rog! answer the eternal question: intel or amd? follow the link in bio check the description of the...,intel,01-12-2018 05:20,01-12-2018 00:20,01-12-2018 10:50,0,0,0,1,0,0,0,0,,
1068740559915760000,intel files patent for more efficient bitcoin (btc) mining cryptocurrency blockchain...,intel,01-12-2018 05:36,01-12-2018 00:36,01-12-2018 11:06,0.5,0.5,0,0.764,0.236,0.4754,0.5,0.5,,
1068746519392730000,incredible deal! - a custom build at a bare-bones price! intel nuc core i nucisyk with gb ram gb ssd g...,intel,01-12-2018 06:00,01-12-2018 01:00,01-12-2018 11:30,1,0.9,0,1,0,0,1,0.9,,
1068747525987780000,intel exec discloses discrete gpu details and strategy gaming graphics,intel,01-12-2018 06:04,01-12-2018 01:04,01-12-2018 11:34,0,0,0,1,0,0,0,0,,
1068749901494850000,andy jassy talks chips optimized for inference and addresses the aws relationship with intel ...,intel,01-12-2018 06:13,01-12-2018 01:13,01-12-2018 11:43,0,0,0,0.824,0.176,0.4588,0,0,,
1068755543421060000,rt : to no surprise intel's discrete gpu efforts will support linux gaming,intel,01-12-2018 06:35,01-12-2018 01:35,01-12-2018 12:05,0,0,0.138,0.562,0.3,0.3818,0,0,,
1068761752668700000,an intel patent awarded tuesday outlines a method for mining cryptos using the sha- algorithm more efficiently...,intel,01-12-2018 07:00,01-12-2018 02:00,01-12-2018 12:30,0.5,0.5,0,0.847,0.153,0.4019,0.5,0.5,,
1068762654167070000,computercomponent intel core i- desktop processor cores up to ghz lga / series w...,intel,01-12-2018 07:04,01-12-2018 02:04,01-12-2018 12:34,0,0,0,1,0,0,0,0,,
1068764139424660000,intel exec discloses discrete gpu details and strategy gaming graphics,intel,01-12-2018 07:10,01-12-2018 02:10,01-12-2018 12:40,0,0,0,1,0,0,0,0,,
1068765959652080000,an intel patent awarded tuesday outlines a method for mining cryptos using the sha- algorithm more -...,intel,01-12-2018 07:17,01-12-2018 02:17,01-12-2018 12:47,0.5,0.5,0,0.847,0.153,0.4019,0.5,0.5,,
1068766784138860000,rt : computercomponent intel boxnucibeh bean canyon nuc components other computerparts affiliate,intel,01-12-2018 07:20,01-12-2018 02:20,01-12-2018 12:50,-0.125,0.375,0,1,0,0,-0.125,0.375,,
1068771154234470000,lenovo yoga yt-xl tablet con display da  ips multi-touch processore intel atom z -core ram gb ...,intel,01-12-2018 07:37,01-12-2018 02:37,01-12-2018 13:07,0,0,0,1,0,0,0,0,,
1068783109959750000,rt : intel wins bitcoin mining patent after year wait but is it already too late? masternodespro intel bitcoin minin...,intel,01-12-2018 08:25,01-12-2018 03:25,01-12-2018 13:55,0,0.4,0,0.885,0.115,0.3291,0,0.4,,
1068783530526810000,rt : microsoft surface pro tablet intel core i-u ram gb gb grigio + cover tastiera nera [layout italia] ...,intel,01-12-2018 08:27,01-12-2018 03:27,01-12-2018 13:57,0,0,0,1,0,0,0,0,,
1068783671619080000,rt : lenovo yoga yt-xl tablet con display da  ips multi-touch processore intel atom z -core ram gb gb hdd lt...,intel,01-12-2018 08:27,01-12-2018 03:27,01-12-2018 13:57,0,0,0,1,0,0,0,0,,
1068783718700060000,wilcreatives dont forget to hit the link n the bio! to check out my newest upload! let me know what you think! like...,intel,01-12-2018 08:27,01-12-2018 03:27,01-12-2018 13:57,0,0,0,0.892,0.108,0.3699,0,0,,
1068786951237450000,VIDEO CAMERA sleepdeprived last night again since tortured by intel perps HEAVY CHECK MARKassaults at my brain teeth HEAVY CHECK MARK...,intel,01-12-2018 08:40,01-12-2018 03:40,01-12-2018 14:10,-0.133333333,0.355555556,0.153,0.847,0,-0.5574,-0.133333333,0.355555556,,
1068787764567690000,rt : check out intel core i- ghz dual-core processor intel via intel intelcorei i...,intel,01-12-2018 08:43,01-12-2018 03:43,01-12-2018 14:13,0,0,0,1,0,0,0,0,,
1068791605421920000,intel presents th generation of processors including one for gamers,intel,01-12-2018 08:59,01-12-2018 03:59,01-12-2018 14:29,0,0,0,1,0,0,0,0,,
1068791893969050000,breakingnews SPEECH BALLOON global tech giant intel known for its widely-used computer processors has won a patent connected...,intel,01-12-2018 09:00,01-12-2018 04:00,01-12-2018 14:30,0,0.5,0,0.812,0.188,0.5719,0,0.5,,
1068797354696850000,intel exec discloses discrete gpu details and strategy gaming graphics,intel,01-12-2018 09:22,01-12-2018 04:22,01-12-2018 14:52,0,0,0,1,0,0,0,0,,
1068798184045060000,operation get gpu temps under control and try not to cock it up is almost ready to begin! excited pc pcgamer...,intel,01-12-2018 09:25,01-12-2018 04:25,01-12-2018 14:55,0.3125,0.625,0,0.739,0.261,0.6534,0.3125,0.625,,
1068806003351640000,rt : the intel booth at the blrtechsummit is buzzing with live demos of ai solutions vision technologies by startups ena...,intel,01-12-2018 09:56,01-12-2018 04:56,01-12-2018 15:26,0.136363636,0.5,0,0.829,0.171,0.4019,0.136363636,0.5,,
1068806163775460000,intel exec discloses discrete gpu details and strategy gaming graphics,intel,01-12-2018 09:57,01-12-2018 04:57,01-12-2018 15:27,0,0,0,1,0,0,0,0,,
1068806825015950000,rt : self-driving race car for $?! ok /th scale but comes with its own virtual training environment intel processor ...,intel,01-12-2018 09:59,01-12-2018 04:59,01-12-2018 15:29,0.55,0.75,0,0.909,0.091,0.2244,0.55,0.75,,
1068806914174110000,rt : the intel booth at the blrtechsummit is buzzing with live demos of ai solutions vision technologies by startups ena...,intel,01-12-2018 10:00,01-12-2018 05:00,01-12-2018 15:30,0.136363636,0.5,0,0.829,0.171,0.4019,0.136363636,0.5,,
1068823536901340000,rt : computercomponent intel core i- processor bxi - m cache up to ghz computerparts affiliate https:...,intel,01-12-2018 11:06,01-12-2018 06:06,01-12-2018 16:36,0,0,0,1,0,0,0,0,,
1068827597621080000,rt : the end of the intel era? new at amazon: it's own arm based graviton chips for cloud computing aws ...,intel,01-12-2018 11:22,01-12-2018 06:22,01-12-2018 16:52,0.368181818,0.727272727,0,0.922,0.078,0.1779,0.368181818,0.727272727,,
1068839883140180000,rt : energy efficient bitcoin mining patent granted to intel: intel the...,intel,01-12-2018 12:11,01-12-2018 07:11,01-12-2018 17:41,0,0,0,0.537,0.463,0.7096,0,0,,
1068854946106400000,rt : to no surprise intel's discrete gpu efforts will support linux gaming,intel,01-12-2018 13:10,01-12-2018 08:10,01-12-2018 18:40,0,0,0.138,0.562,0.3,0.3818,0,0,,
1068863654391500000,laptop mag pro tip: if you're looking for a mainstream laptop with the best combination of price and performance g...,intel,01-12-2018 13:45,01-12-2018 08:45,01-12-2018 19:15,1,0.3,0,0.811,0.189,0.6369,1,0.3,,
1068863789364370000,rt : laptop mag pro tip: if you're looking for a mainstream laptop with the best combination of price and performance get o...,intel,01-12-2018 13:46,01-12-2018 08:46,01-12-2018 19:16,1,0.3,0,0.826,0.174,0.6369,1,0.3,,
1068864104117510000,rt : laptop mag pro tip: if you're looking for a mainstream laptop with the best combination of price and performance get o...,intel,01-12-2018 13:47,01-12-2018 08:47,01-12-2018 19:17,1,0.3,0,0.826,0.174,0.6369,1,0.3,,
1068865357169870000,rt : laptop mag pro tip: if you're looking for a mainstream laptop with the best combination of price and performance get o...,intel,01-12-2018 13:52,01-12-2018 08:52,01-12-2018 19:22,1,0.3,0,0.826,0.174,0.6369,1,0.3,,
1068866295704100000,rt : laptop mag pro tip: if you're looking for a mainstream laptop with the best combination of price and performance get o...,intel,01-12-2018 13:55,01-12-2018 08:55,01-12-2018 19:25,1,0.3,0,0.826,0.174,0.6369,1,0.3,,
1068866354638400000,newest premium hp high performance laptop pc -inch hd+ display amd e-e processor gb ddr ram gb h...,intel,01-12-2018 13:56,01-12-2018 08:56,01-12-2018 19:26,0.16,0.54,0,1,0,0,0.16,0.54,,
1068867467290830000,rt : laptop mag pro tip: if you're looking for a mainstream laptop with the best combination of price and performance get o...,intel,01-12-2018 14:00,01-12-2018 09:00,01-12-2018 19:30,1,0.3,0,0.826,0.174,0.6369,1,0.3,,
1068867836154700000,shadow of the tomb raider walkthrough : selva peruana via streaming: h...,intel,01-12-2018 14:02,01-12-2018 09:02,01-12-2018 19:32,0,0,0,1,0,0,0,0,,
1068869354651930000,computercomponent intel core i-k desktop processor cores up to ghz turbo unlocked lga series ...,intel,01-12-2018 14:08,01-12-2018 09:08,01-12-2018 19:38,0,0,0,1,0,0,0,0,,
1068871247877020000,amazon echo goes psycho lyrebird mimics your voice and uploading your mind to the cloud,intel,01-12-2018 14:15,01-12-2018 09:15,01-12-2018 19:45,0,0,0,0.892,0.108,0.1779,0,0,,
1068871686223780000,intel gains patent for energy-efficient bitcoin mining design by intel,intel,01-12-2018 14:17,01-12-2018 09:17,01-12-2018 19:47,0,0,0,0.789,0.211,0.34,0,0,,
1068877485805200000,rt : day at the forbes healthcare summit attendees experiencing precision virtual reality forbeshealth intel surgical...,intel,01-12-2018 14:40,01-12-2018 09:40,01-12-2018 20:10,0,0,0,1,0,0,0,0,,
1068879342350980000,nvidia rtx titan allegedly leaks out - pictured with dual fan nvttm turing...,intel,01-12-2018 14:47,01-12-2018 09:47,01-12-2018 20:17,-0.1,0.1,0,0.827,0.173,0.3182,-0.1,0.1,,
1068879416971920000,rt : nvidia rtx titan allegedly leaks out - pictured with dual fan nvttm turing architecture...,intel,01-12-2018 14:48,01-12-2018 09:48,01-12-2018 20:18,-0.1,0.1,0,0.85,0.15,0.3182,-0.1,0.1,,
1068880321943190000,CAMERA WITH FLASH these days i'm being repeatedly assaulted at my nose via weaponized glasses by intel perps and besides pain...,intel,01-12-2018 14:51,01-12-2018 09:51,01-12-2018 20:21,0,0,0.145,0.855,0,-0.5267,0,0,,
1068880887637520000,CAMERA WITH FLASH these days i'm being repeatedly assaulted at my nose via weaponized glasses by intel perps and besides pain...,intel,01-12-2018 14:53,01-12-2018 09:53,01-12-2018 20:23,0,0,0.145,0.855,0,-0.5267,0,0,,
1068880921070160000,rt : computercomponent intel core i-k desktop processor cores up to ghz turbo unlocked lga series w comp...,intel,01-12-2018 14:54,01-12-2018 09:54,01-12-2018 20:24,0,0,0,1,0,0,0,0,,
1068885054661770000,cisco at&amp;t intel promote best anti-botnet practices for companies ai at&amp;amp;t...,intel,01-12-2018 15:10,01-12-2018 10:10,01-12-2018 20:40,1,0.3,0,0.57,0.43,0.7783,1,0.3,,
1068886473179570000,rt : cisco at&amp;t intel promote best anti-botnet practices for companies ai at&amp;amp;t centurylinkcorpo...,intel,01-12-2018 15:16,01-12-2018 10:16,01-12-2018 20:46,1,0.3,0,0.618,0.382,0.7783,1,0.3,,
1068887328247220000,rt : cisco at&amp;t intel promote best anti-botnet practices for companies ai at&amp;amp;t centurylinkcorpo...,intel,01-12-2018 15:19,01-12-2018 10:19,01-12-2018 20:49,1,0.3,0,0.618,0.382,0.7783,1,0.3,,
1068888361769650000,rt : ready to build smarter ai devices? the new intel neural compute stick is ready to take developers from prototyping to p...,intel,01-12-2018 15:23,01-12-2018 10:23,01-12-2018 20:53,0.178787879,0.484848485,0,0.704,0.296,0.7906,0.178787879,0.484848485,,
1068891033168210000,intel briefing - tom heneghan stew webb (--) intel briefing,intel,01-12-2018 15:34,01-12-2018 10:34,01-12-2018 21:04,0,0,0,1,0,0,0,0,,
1068897146215240000,rt : intel guts its high-profile internal agency the tech company's external shops could gain more work as less is created in...,intel,01-12-2018 15:58,01-12-2018 10:58,01-12-2018 21:28,0.083333333,0.166666667,0,0.788,0.212,0.6275,0.083333333,0.166666667,,
1068898972381650000,intel introduces windows modern drivers for windows intel windows: via,intel,01-12-2018 16:05,01-12-2018 11:05,01-12-2018 21:35,0.2,0.3,0,1,0,0,0.2,0.3,,
1068899789184680000,intel receives patent for energy-efficient high-performance bitcoin mining instaeth cryptocurrency...,intel,01-12-2018 16:09,01-12-2018 11:09,01-12-2018 21:39,0,0,0,1,0,0,0,0,,
1068900993755040000,intel core duo e \ geforce gs \ dota low settings,intel,01-12-2018 16:13,01-12-2018 11:13,01-12-2018 21:43,0,0.3,0.231,0.769,0,-0.2732,0,0.3,,
1068901751082890000,i'm not so sure this is a good thing will these th generation mobile cpu's have threading intel...,intel,01-12-2018 16:16,01-12-2018 11:16,01-12-2018 21:46,0.6,0.744444444,0.121,0.736,0.142,0.1095,0.6,0.744444444,,
1068913987855630000,rt : day at the forbes healthcare summit attendees experiencing precision virtual reality forbeshealth intel surgical...,intel,01-12-2018 17:05,01-12-2018 12:05,01-12-2018 22:35,0,0,0,1,0,0,0,0,,
1068915310231780000,rt : cisco at&amp;t intel promote best anti-botnet practices for companies ai at&amp;amp;t centurylinkcorpo...,intel,01-12-2018 17:10,01-12-2018 12:10,01-12-2018 22:40,1,0.3,0,0.618,0.382,0.7783,1,0.3,,
1068915435310120000,mcextractor - intel amd via freescale microcode extraction tool,intel,01-12-2018 17:11,01-12-2018 12:11,01-12-2018 22:41,0,0,0,1,0,0,0,0,,
1068915627606370000,rt : mcextractor - intel amd via freescale microcode extraction tool,intel,01-12-2018 17:11,01-12-2018 12:11,01-12-2018 22:41,0,0,0,1,0,0,0,0,,
1068919835139200000,rt : mcextractor - intel amd via freescale microcode extraction tool,intel,01-12-2018 17:28,01-12-2018 12:28,01-12-2018 22:58,0,0,0,1,0,0,0,0,,
