Tweet Id,Tweet text,Company,timestamp,,,Text Blob,,Vader,,,,Clips pattern,
,,,GMT,EST,IST,polarity,subjectivity,neg,neu,pos,compound,polarity,subjectivity
1070331208180130000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 14:57,05-12-2018 09:57,05-12-2018 20:27,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070331279407750000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 14:57,05-12-2018 09:57,05-12-2018 20:27,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070331461511860000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 14:58,05-12-2018 09:58,05-12-2018 20:28,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070331568948820000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 14:58,05-12-2018 09:58,05-12-2018 20:28,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070331621843360000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 14:58,05-12-2018 09:58,05-12-2018 20:28,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070331670157500000,rt : mr steven arrived at port early this morning carrying both fairing halves recovered from yesterday's sso-a mission each havin...,spacex,05-12-2018 14:58,05-12-2018 09:58,05-12-2018 20:28,0.1,0.3,0,1,0,0,0.1,0.3
1070331906888250000,rt : good chilly wednesday morning from slc- where falcon is vertical ahead of today's scheduled :p est ( utc) launc...,spacex,05-12-2018 14:59,05-12-2018 09:59,05-12-2018 20:29,0.283333333,0.833333333,0,0.776,0.224,0.5994,0.283333333,0.833333333
1070332005957610000,rt : spacex crs- presskit is live still targeting et / utc for liftoff from ccafs launch complex with dragon fu...,spacex,05-12-2018 15:00,05-12-2018 10:00,05-12-2018 20:30,-0.081818182,0.45,0,1,0,0,-0.081818182,0.45
1070332083913060000,watch spacex launch thousands of pounds of cargo and experiments to the international space station spacex...,spacex,05-12-2018 15:00,05-12-2018 10:00,05-12-2018 20:30,0,0,0,1,0,0,0,0
1070332145489620000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:00,05-12-2018 10:00,05-12-2018 20:30,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070332219154090000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:01,05-12-2018 10:01,05-12-2018 20:31,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070332290008560000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:01,05-12-2018 10:01,05-12-2018 20:31,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070332292327890000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:01,05-12-2018 10:01,05-12-2018 20:31,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070332363207570000,rt : spacex crs- presskit is live still targeting et / utc for liftoff from ccafs launch complex with dragon fu...,spacex,05-12-2018 15:01,05-12-2018 10:01,05-12-2018 20:31,-0.081818182,0.45,0,1,0,0,-0.081818182,0.45
1070332557651130000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:02,05-12-2018 10:02,05-12-2018 20:32,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070332708373580000,florida iss tripimp whyiaintcallyou watch live today at :est spacex ufo how can i catch up with you?,spacex,05-12-2018 15:02,05-12-2018 10:02,05-12-2018 20:32,0.136363636,0.5,0,1,0,0,0.136363636,0.5
1070332957708160000,rt : this is an incredibly big deal current working theory seems to be that the external paint of the spacex dragon is off gassin...,spacex,05-12-2018 15:03,05-12-2018 10:03,05-12-2018 20:33,0,0.2,0,1,0,0,0,0.2
1070333265112780000,almost years ago i made bold tech predictions for here's how i'm doing so far:...,spacex,05-12-2018 15:05,05-12-2018 10:05,05-12-2018 20:35,0.216666667,0.833333333,0,0.833,0.167,0.3818,0.216666667,0.833333333
1070333306359570000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:05,05-12-2018 10:05,05-12-2018 20:35,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070333387678860000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:05,05-12-2018 10:05,05-12-2018 20:35,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070333414279130000,rt : an array of the media's sound-activated cameras stand ready to capture this afternoon's launch of falcon and spacex...,spacex,05-12-2018 15:05,05-12-2018 10:05,05-12-2018 20:35,0.2,0.5,0,0.878,0.122,0.3612,0.2,0.5
1070334181924690000,rt : standing tall ready to fly: that's the spacex falcon rocket ready for launch at :pm (et) today with the crs miss...,spacex,05-12-2018 15:08,05-12-2018 10:08,05-12-2018 20:38,0.4,0.633333333,0,0.8,0.2,0.6124,0.4,0.633333333
1070334355120230000,rt : an array of the media's sound-activated cameras stand ready to capture this afternoon's launch of falcon and spacex...,spacex,05-12-2018 15:09,05-12-2018 10:09,05-12-2018 20:39,0.2,0.5,0,0.878,0.122,0.3612,0.2,0.5
1070334835758160000,aruba native and my friend edward cheung of nasa led a team of scientists working with spacex- the rrmprepar...,spacex,05-12-2018 15:11,05-12-2018 10:11,05-12-2018 20:41,0,0,0,0.842,0.158,0.4939,0,0
1070334915676380000,today's the day! tune in to our live broadcast of the spacex falcon launch from the doubletree suites by hilton...,spacex,05-12-2018 15:11,05-12-2018 10:11,05-12-2018 20:41,0.136363636,0.5,0,1,0,0,0.136363636,0.5
1070335196992480000,rt : spacex's falcon is vertical and prepped for this afternoon's et / utc launch from cape canaveral air force stat...,spacex,05-12-2018 15:12,05-12-2018 10:12,05-12-2018 20:42,0,0,0,1,0,0,0,0
1070335374600420000,rt : good chilly wednesday morning from slc- where falcon is vertical ahead of today's scheduled :p est ( utc) launc...,spacex,05-12-2018 15:13,05-12-2018 10:13,05-12-2018 20:43,0.283333333,0.833333333,0,0.776,0.224,0.5994,0.283333333,0.833333333
1070335401221610000,meteorologists predict a percent chance of favorable weather for liftoff today at : pm est stay up-to-dat...,spacex,05-12-2018 15:13,05-12-2018 10:13,05-12-2018 20:43,0,0,0,0.718,0.282,0.6249,0,0
1070335657514380000,rt : meteorologists predict a percent chance of favorable weather for liftoff today at : pm est stay up-to-date b...,spacex,05-12-2018 15:14,05-12-2018 10:14,05-12-2018 20:44,0,0,0,0.746,0.254,0.6249,0,0
1070335673461170000,rt : meteorologists predict a percent chance of favorable weather for liftoff today at : pm est stay up-to-date b...,spacex,05-12-2018 15:14,05-12-2018 10:14,05-12-2018 20:44,0,0,0,0.746,0.254,0.6249,0,0
1070335707632160000,rt : spacex falcon has touched down for the third time exciting time to be alive! spacex,spacex,05-12-2018 15:14,05-12-2018 10:14,05-12-2018 20:44,0.067361111,0.372222222,0,0.697,0.303,0.7263,0.067361111,0.372222222
1070335967100190000,rt : spacex is poised to launch thousands of pounds of cargo to the international space station atop a new falcon rocket...,spacex,05-12-2018 15:15,05-12-2018 10:15,05-12-2018 20:45,0.068181818,0.227272727,0,0.905,0.095,0.25,0.068181818,0.227272727
1070336172042450000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:16,05-12-2018 10:16,05-12-2018 20:46,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070336346663910000,launching in hours spacex,spacex,05-12-2018 15:17,05-12-2018 10:17,05-12-2018 20:47,0,0,0,1,0,0,0,0
1070336664269130000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:18,05-12-2018 10:18,05-12-2018 20:48,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070336909770020000,rt : good chilly wednesday morning from slc- where falcon is vertical ahead of today's scheduled :p est ( utc) launc...,spacex,05-12-2018 15:19,05-12-2018 10:19,05-12-2018 20:49,0.283333333,0.833333333,0,0.776,0.224,0.5994,0.283333333,0.833333333
1070337056340140000,rt : spacex is poised to launch thousands of pounds of cargo to the international space station atop a new falcon rocket...,spacex,05-12-2018 15:20,05-12-2018 10:20,05-12-2018 20:50,0.068181818,0.227272727,0,0.905,0.095,0.25,0.068181818,0.227272727
1070337072169400000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:20,05-12-2018 10:20,05-12-2018 20:50,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070337274766860000,rt : standing tall ready to fly: that's the spacex falcon rocket ready for launch at :pm (et) today with the crs miss...,spacex,05-12-2018 15:21,05-12-2018 10:21,05-12-2018 20:51,0.4,0.633333333,0,0.8,0.2,0.6124,0.4,0.633333333
1070337404278590000,rt : spacex crs- presskit is live still targeting et / utc for liftoff from ccafs launch complex with dragon fu...,spacex,05-12-2018 15:21,05-12-2018 10:21,05-12-2018 20:51,-0.081818182,0.45,0,1,0,0,-0.081818182,0.45
1070337612479710000,ROCKET is targeting today wednesday december for the launch ROCKET of its sixteenth commercial resupply services m...,spacex,05-12-2018 15:22,05-12-2018 10:22,05-12-2018 20:52,0,0,0,1,0,0,0,0
1070337648450060000,themed board game space astrophysics astronomy exoplanets scifimovies stem ...,spacex,05-12-2018 15:22,05-12-2018 10:22,05-12-2018 20:52,-0.4,0.4,0,1,0,0,-0.4,0.4
1070337672990750000,big day today! spacex,spacex,05-12-2018 15:22,05-12-2018 10:22,05-12-2018 20:52,0,0.1,0,1,0,0,0,0.1
1070337732113850000,so excited!!!! nasasocial nasa spacex,spacex,05-12-2018 15:22,05-12-2018 10:22,05-12-2018 20:52,0.915527344,0.75,0,1,0,0,0.915527344,0.75
1070337732222820000,rt : ROCKET is targeting today wednesday december for the launch ROCKET of its sixteenth commercial resupply services mission (...,spacex,05-12-2018 15:22,05-12-2018 10:22,05-12-2018 20:52,0,0,0,1,0,0,0,0
1070337823369120000,rt : what a breathtaking view of earth space from a rocketlaunch! nasa spacex spaceexploration ...,spacex,05-12-2018 15:23,05-12-2018 10:23,05-12-2018 20:53,1,1,0,0.785,0.215,0.5093,1,1
1070338020681880000,rt : meteorologists predict a percent chance of favorable weather for liftoff today at : pm est stay up-to-date b...,spacex,05-12-2018 15:24,05-12-2018 10:24,05-12-2018 20:54,0,0,0,0.746,0.254,0.6249,0,0
1070338260935860000,rt : spacex has used this booster three times now today carrying satellites into space for the sso-a: smallsat express mission...,spacex,05-12-2018 15:25,05-12-2018 10:25,05-12-2018 20:55,0,0,0,1,0,0,0,0
1070338644127500000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:26,05-12-2018 10:26,05-12-2018 20:56,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070338651740090000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:26,05-12-2018 10:26,05-12-2018 20:56,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070338708400930000,nasasocial rt : so excited!!!! nasasocial nasa spacex,spacex,05-12-2018 15:26,05-12-2018 10:26,05-12-2018 20:56,0.915527344,0.75,0,1,0,0,0.915527344,0.75
1070338862822680000,rt : meteorologists predict a percent chance of favorable weather for liftoff today at : pm est stay up-to-date b...,spacex,05-12-2018 15:27,05-12-2018 10:27,05-12-2018 20:57,0,0,0,0.746,0.254,0.6249,0,0
1070338975183920000,rt : spacex is poised to launch thousands of pounds of cargo to the international space station atop a new falcon rocket...,spacex,05-12-2018 15:27,05-12-2018 10:27,05-12-2018 20:57,0.068181818,0.227272727,0,0.905,0.095,0.25,0.068181818,0.227272727
1070339275974160000,rt : spacex has made history once again! this is a rocket that's flown three times landing for the third time a picture per...,spacex,05-12-2018 15:29,05-12-2018 10:29,05-12-2018 20:59,0,0,0,1,0,0,0,0
1070339417678720000,rt : a few quick pre edit shots from my remote seaside viewing location spacex ssoa,spacex,05-12-2018 15:29,05-12-2018 10:29,05-12-2018 20:59,0.011111111,0.266666667,0,1,0,0,0.011111111,0.266666667
1070340063655950000,rt : good chilly wednesday morning from slc- where falcon is vertical ahead of today's scheduled :p est ( utc) launc...,spacex,05-12-2018 15:32,05-12-2018 10:32,05-12-2018 21:02,0.283333333,0.833333333,0,0.776,0.224,0.5994,0.283333333,0.833333333
1070340136527770000,rt : standing tall ready to fly: that's the spacex falcon rocket ready for launch at :pm (et) today with the crs miss...,spacex,05-12-2018 15:32,05-12-2018 10:32,05-12-2018 21:02,0.4,0.633333333,0,0.8,0.2,0.6124,0.4,0.633333333
1070340271039270000,today's launch window opens at : est or : utc and closes -second later this is an instantaneous launch wi...,spacex,05-12-2018 15:33,05-12-2018 10:33,05-12-2018 21:03,0,0,0,1,0,0,0,0
1070340306992850000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:33,05-12-2018 10:33,05-12-2018 21:03,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070340563159790000,rt : today's launch window opens at : est or : utc and closes -second later this is an instantaneous launch window ...,spacex,05-12-2018 15:34,05-12-2018 10:34,05-12-2018 21:04,0,0,0,1,0,0,0,0
1070340652934810000,rt : mr steven arrived at port early this morning carrying both fairing halves recovered from yesterday's sso-a mission each havin...,spacex,05-12-2018 15:34,05-12-2018 10:34,05-12-2018 21:04,0.1,0.3,0,1,0,0,0.1,0.3
1070340748334300000,rt : ROCKET is targeting today wednesday december for the launch ROCKET of its sixteenth commercial resupply services mission (...,spacex,05-12-2018 15:34,05-12-2018 10:34,05-12-2018 21:04,0,0,0,1,0,0,0,0
1070340894287490000,rt : this is an incredibly big deal current working theory seems to be that the external paint of the spacex dragon is off gassin...,spacex,05-12-2018 15:35,05-12-2018 10:35,05-12-2018 21:05,0,0.2,0,1,0,0,0,0.2
1070340921433170000,rt : today's launch window opens at : est or : utc and closes -second later this is an instantaneous launch window ...,spacex,05-12-2018 15:35,05-12-2018 10:35,05-12-2018 21:05,0,0,0,1,0,0,0,0
1070340926541910000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:35,05-12-2018 10:35,05-12-2018 21:05,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070341026735410000,rt : today's launch window opens at : est or : utc and closes -second later this is an instantaneous launch window ...,spacex,05-12-2018 15:36,05-12-2018 10:36,05-12-2018 21:06,0,0,0,1,0,0,0,0
1070341046742070000,rt : this is an incredibly big deal current working theory seems to be that the external paint of the spacex dragon is off gassin...,spacex,05-12-2018 15:36,05-12-2018 10:36,05-12-2018 21:06,0,0.2,0,1,0,0,0,0.2
1070341055273290000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:36,05-12-2018 10:36,05-12-2018 21:06,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070341181115190000,rt : today's launch window opens at : est or : utc and closes -second later this is an instantaneous launch window ...,spacex,05-12-2018 15:36,05-12-2018 10:36,05-12-2018 21:06,0,0,0,1,0,0,0,0
1070341785413660000,rt : next experiment for is a greenhouse for plants growth and is ready to launch to ...,spacex,05-12-2018 15:39,05-12-2018 10:39,05-12-2018 21:09,0.1,0.25,0,0.733,0.267,0.6249,0.1,0.25
1070341867282330000,new news from iss_research rt icecubesservice: next icecubesservice experiment for isunet is a greenhouse for plant...,spacex,05-12-2018 15:39,05-12-2018 10:39,05-12-2018 21:09,0.068181818,0.227272727,0,1,0,0,0.068181818,0.227272727
1070342018407250000,rt : standing tall ready to fly: that's the spacex falcon rocket ready for launch at :pm (et) today with the crs miss...,spacex,05-12-2018 15:39,05-12-2018 10:39,05-12-2018 21:09,0.4,0.633333333,0,0.8,0.2,0.6124,0.4,0.633333333
1070342071842710000,rt : spacex crs- presskit is live still targeting et / utc for liftoff from ccafs launch complex with dragon fu...,spacex,05-12-2018 15:40,05-12-2018 10:40,05-12-2018 21:10,-0.081818182,0.45,0,1,0,0,-0.081818182,0.45
1070342298066670000,rt : precise to the second launch time today is :: est (: utc) window is instantaneous no hold ability if we do n...,spacex,05-12-2018 15:41,05-12-2018 10:41,05-12-2018 21:11,0.2,0.4,0.079,0.722,0.199,0.5106,0.2,0.4
1070342320606780000,rt : this is an incredibly big deal current working theory seems to be that the external paint of the spacex dragon is off gassin...,spacex,05-12-2018 15:41,05-12-2018 10:41,05-12-2018 21:11,0,0.2,0,1,0,0,0,0.2
1070342352974290000,if a scrub does occur the backup launch opportunity will be friday at : est or : utc crs nasa spacex falcon,spacex,05-12-2018 15:41,05-12-2018 10:41,05-12-2018 21:11,0,0,0,0.865,0.135,0.4215,0,0
1070342364655480000,rt : go team! ROCKETFLEXED BICEPSRAISED HAND WITH PART BETWEEN MIDDLE AND RING FINGERS nasa spacex but as always safety first MOUSE FACEHEAVY BLACK HEART[?]CHEESE WEDGEFACE WITH TEARS OF JOY launchday launch was moved to wednesday after mold was fo...,spacex,05-12-2018 15:41,05-12-2018 10:41,05-12-2018 21:11,0.220833333,0.241666667,0.067,0.683,0.249,0.8836,0.220833333,0.241666667
